,Time,Src,Dest,Rate(MB)
4022,2020-02-25 10:53:27,34.201.100.14,217.15.20.194,0.000263214111328125
4023,2020-02-25 10:53:27,192.168.250.3,34.201.100.14,0.000164031982421875
4024,2020-02-25 10:53:27,34.201.100.14,217.15.20.194,0.0003633499145507813
4025,2020-02-25 10:53:27,192.168.250.3,34.201.100.14,0.0003194808959960937
4026,2020-02-25 10:53:27,34.201.100.14,217.15.20.194,0.0003633499145507813
4027,2020-02-25 10:53:27,34.201.100.14,217.15.20.194,0.0003633499145507813
4028,2020-02-25 10:53:27,192.168.250.3,34.201.100.14,0.0003194808959960937
4029,2020-02-25 10:53:27,192.168.250.3,34.201.100.14,0.0003194808959960937
4030,2020-02-25 10:53:27,34.201.100.14,217.15.20.194,0.000263214111328125
4031,2020-02-25 10:53:27,192.168.250.3,34.201.100.14,0.000164031982421875
4032,2020-02-25 10:53:27,34.201.100.14,217.15.20.194,0.0003633499145507813
4033,2020-02-25 10:53:27,34.201.100.14,217.15.20.194,0.000263214111328125
4034,2020-02-25 10:53:27,192.168.250.3,34.201.100.14,0.0003194808959960937
4035,2020-02-25 10:53:27,192.168.250.3,34.201.100.14,0.000164031982421875
4036,2020-02-25 10:53:27,34.201.100.14,217.15.20.194,0.000263214111328125
4037,2020-02-25 10:53:27,192.168.250.3,34.201.100.14,0.000164031982421875
4038,2020-02-25 10:53:27,34.201.100.14,217.15.20.194,0.0003633499145507813
4039,2020-02-25 10:53:27,192.168.250.3,34.201.100.14,0.0003194808959960937
4040,2020-02-25 10:53:27,34.201.100.14,217.15.20.194,0.000263214111328125
4041,2020-02-25 10:53:27,192.168.250.3,34.201.100.14,0.000164031982421875
4042,2020-02-25 10:53:27,34.201.100.14,217.15.20.194,0.000263214111328125
4043,2020-02-25 10:53:27,192.168.250.3,34.201.100.14,0.000164031982421875
4044,2020-02-25 10:53:27,34.201.100.14,217.15.20.194,0.0003633499145507813
4045,2020-02-25 10:53:27,192.168.250.3,34.201.100.14,0.0003194808959960937
4046,2020-02-25 10:53:27,34.201.100.14,217.15.20.194,0.0003633499145507813
4047,2020-02-25 10:53:27,192.168.250.3,34.201.100.14,0.0003194808959960937
4048,2020-02-25 10:53:27,34.201.100.14,217.15.20.194,0.000263214111328125
4049,2020-02-25 10:53:27,192.168.250.3,34.201.100.14,0.000164031982421875
4050,2020-02-25 10:53:27,34.201.100.14,217.15.20.194,0.0003633499145507813
4051,2020-02-25 10:53:27,192.168.250.3,34.201.100.14,0.0003194808959960937
4052,2020-02-25 10:53:27,34.201.100.14,217.15.20.194,0.0003633499145507813
4053,2020-02-25 10:53:27,34.201.100.14,217.15.20.194,0.000263214111328125
4054,2020-02-25 10:53:27,192.168.250.3,34.201.100.14,0.0003194808959960937
4055,2020-02-25 10:53:27,192.168.250.3,34.201.100.14,0.000164031982421875
4056,2020-02-25 10:53:27,34.201.100.14,217.15.20.194,0.000263214111328125
4057,2020-02-25 10:53:27,192.168.250.3,34.201.100.14,0.000164031982421875
4058,2020-02-25 10:53:27,34.201.100.14,217.15.20.194,0.000263214111328125
4059,2020-02-25 10:53:27,192.168.250.3,34.201.100.14,0.000164031982421875
4060,2020-02-25 10:53:27,34.201.100.14,217.15.20.194,0.000263214111328125
4061,2020-02-25 10:53:27,192.168.250.3,34.201.100.14,0.000213623046875
4062,2020-02-25 10:53:27,34.201.100.14,217.15.20.194,0.000263214111328125
4063,2020-02-25 10:53:27,192.168.250.3,34.201.100.14,0.000164031982421875
4064,2020-02-25 10:53:27,34.201.100.14,217.15.20.194,0.0004129409790039063
4065,2020-02-25 10:53:27,192.168.250.3,34.201.100.14,0.0003194808959960937
4066,2020-02-25 10:53:27,34.201.100.14,217.15.20.194,0.0003633499145507813
4067,2020-02-25 10:53:27,192.168.250.3,34.201.100.14,0.0003194808959960937
4068,2020-02-25 10:53:27,34.201.100.14,217.15.20.194,0.000263214111328125
4069,2020-02-25 10:53:27,192.168.250.3,34.201.100.14,0.000164031982421875
4070,2020-02-25 10:53:27,34.201.100.14,217.15.20.194,0.000263214111328125
4071,2020-02-25 10:53:27,192.168.250.3,34.201.100.14,0.000164031982421875
4072,2020-02-25 10:53:27,34.201.100.14,217.15.20.194,0.000263214111328125
4073,2020-02-25 10:53:27,192.168.250.3,34.201.100.14,0.000164031982421875
4074,2020-02-25 10:53:27,34.201.100.14,217.15.20.194,0.000263214111328125
4075,2020-02-25 10:53:27,192.168.250.3,34.201.100.14,0.000164031982421875
4076,2020-02-25 10:53:27,34.201.100.14,217.15.20.194,0.000263214111328125
4077,2020-02-25 10:53:27,192.168.250.3,34.201.100.14,0.000164031982421875
4078,2020-02-25 10:53:27,34.201.100.14,217.15.20.194,0.000263214111328125
4079,2020-02-25 10:53:27,34.201.100.14,217.15.20.194,0.000263214111328125
4080,2020-02-25 10:53:27,34.201.100.14,217.15.20.194,0.000263214111328125
4081,2020-02-25 10:53:27,192.168.250.3,34.201.100.14,0.000164031982421875
4082,2020-02-25 10:53:27,192.168.250.3,34.201.100.14,0.000164031982421875
4083,2020-02-25 10:53:27,192.168.250.3,34.201.100.14,0.000164031982421875
4084,2020-02-25 10:53:27,34.201.100.14,217.15.20.194,0.0004129409790039063
4085,2020-02-25 10:53:27,192.168.250.3,34.201.100.14,0.0003194808959960937
4086,2020-02-25 10:53:27,34.201.100.14,217.15.20.194,0.0003633499145507813
4087,2020-02-25 10:53:27,192.168.250.3,34.201.100.14,0.0003194808959960937
4088,2020-02-25 10:53:27,34.201.100.14,217.15.20.194,0.0004129409790039063
4089,2020-02-25 10:53:27,192.168.250.3,34.201.100.14,0.0003194808959960937
4090,2020-02-25 10:53:27,34.201.100.14,217.15.20.194,0.0003633499145507813
4091,2020-02-25 10:53:27,192.168.250.3,34.201.100.14,0.0003194808959960937
4092,2020-02-25 10:53:27,34.201.100.14,217.15.20.194,0.0003633499145507813
4093,2020-02-25 10:53:27,192.168.250.3,34.201.100.14,0.0003194808959960937
4094,2020-02-25 10:53:27,34.201.100.14,217.15.20.194,0.0003633499145507813
4095,2020-02-25 10:53:27,192.168.250.3,34.201.100.14,0.0003194808959960937
4096,2020-02-25 10:53:27,34.201.100.14,217.15.20.194,0.0003633499145507813
4097,2020-02-25 10:53:27,34.201.100.14,217.15.20.194,0.0003633499145507813
4098,2020-02-25 10:53:27,192.168.250.3,34.201.100.14,0.0003194808959960937
4099,2020-02-25 10:53:27,192.168.250.3,34.201.100.14,0.0003194808959960937
4100,2020-02-25 10:53:27,34.201.100.14,217.15.20.194,0.0003633499145507813
4101,2020-02-25 10:53:27,192.168.250.3,34.201.100.14,0.0003194808959960937
4102,2020-02-25 10:53:27,34.201.100.14,217.15.20.194,0.0004129409790039063
4103,2020-02-25 10:53:27,192.168.250.3,34.201.100.14,0.0003194808959960937
4104,2020-02-25 10:53:28,34.201.100.14,217.15.20.194,0.0003633499145507813
4105,2020-02-25 10:53:28,192.168.250.3,34.201.100.14,0.0003194808959960937
4106,2020-02-25 10:53:28,34.201.100.14,217.15.20.194,0.0003633499145507813
4107,2020-02-25 10:53:28,192.168.250.3,34.201.100.14,0.0003194808959960937
4108,2020-02-25 10:53:28,34.201.100.14,217.15.20.194,0.0003633499145507813
4109,2020-02-25 10:53:28,192.168.250.3,34.201.100.14,0.0003194808959960937
4110,2020-02-25 10:53:28,34.201.100.14,217.15.20.194,0.000263214111328125
4111,2020-02-25 10:53:28,192.168.250.3,34.201.100.14,0.000164031982421875
4112,2020-02-25 10:53:28,34.201.100.14,217.15.20.194,0.000263214111328125
4113,2020-02-25 10:53:28,192.168.250.3,34.201.100.14,0.000164031982421875
4114,2020-02-25 10:53:28,34.201.100.14,217.15.20.194,0.0003633499145507813
4115,2020-02-25 10:53:28,192.168.250.3,34.201.100.14,0.0003194808959960937
4116,2020-02-25 10:53:28,34.201.100.14,217.15.20.194,0.0003633499145507813
4117,2020-02-25 10:53:28,34.201.100.14,217.15.20.194,0.0003633499145507813
4118,2020-02-25 10:53:28,192.168.250.3,34.201.100.14,0.0003194808959960937
4119,2020-02-25 10:53:28,192.168.250.3,34.201.100.14,0.0003194808959960937
4120,2020-02-25 10:53:28,34.201.100.14,217.15.20.194,0.000263214111328125
4121,2020-02-25 10:53:28,192.168.250.3,34.201.100.14,0.000164031982421875
4122,2020-02-25 10:53:28,34.201.100.14,217.15.20.194,0.000263214111328125
4123,2020-02-25 10:53:28,192.168.250.3,34.201.100.14,0.000164031982421875
4124,2020-02-25 10:53:28,34.201.100.14,217.15.20.194,0.000263214111328125
4125,2020-02-25 10:53:28,192.168.250.3,34.201.100.14,0.000164031982421875
4126,2020-02-25 10:53:28,34.201.100.14,217.15.20.194,0.000263214111328125
4127,2020-02-25 10:53:28,192.168.250.3,34.201.100.14,0.000164031982421875
4128,2020-02-25 10:53:28,34.201.100.14,217.15.20.194,0.0003633499145507813
4129,2020-02-25 10:53:28,192.168.250.3,34.201.100.14,0.0003194808959960937
4130,2020-02-25 10:53:28,34.201.100.14,217.15.20.194,0.0003633499145507813
4131,2020-02-25 10:53:28,192.168.250.3,34.201.100.14,0.0003194808959960937
4132,2020-02-25 10:53:28,34.201.100.14,217.15.20.194,0.000263214111328125
4133,2020-02-25 10:53:28,192.168.250.3,34.201.100.14,0.000164031982421875
4134,2020-02-25 10:53:28,34.201.100.14,217.15.20.194,0.000263214111328125
4135,2020-02-25 10:53:28,192.168.250.3,34.201.100.14,0.000213623046875
4136,2020-02-25 10:53:28,34.201.100.14,217.15.20.194,0.0003633499145507813
4137,2020-02-25 10:53:28,192.168.250.3,34.201.100.14,0.0003194808959960937
4138,2020-02-25 10:53:28,34.201.100.14,217.15.20.194,0.0003633499145507813
4139,2020-02-25 10:53:28,192.168.250.3,34.201.100.14,0.0003194808959960937
4140,2020-02-25 10:53:28,34.201.100.14,217.15.20.194,0.0003633499145507813
4141,2020-02-25 10:53:28,192.168.250.3,34.201.100.14,0.0003194808959960937
4142,2020-02-25 10:53:28,34.201.100.14,217.15.20.194,0.0004129409790039063
4143,2020-02-25 10:53:28,34.201.100.14,217.15.20.194,0.0003633499145507813
4144,2020-02-25 10:53:28,192.168.250.3,34.201.100.14,0.0003194808959960937
4145,2020-02-25 10:53:28,192.168.250.3,34.201.100.14,0.0003194808959960937
4146,2020-02-25 10:53:28,34.201.100.14,217.15.20.194,0.0004129409790039063
4147,2020-02-25 10:53:28,192.168.250.3,34.201.100.14,0.0003194808959960937
4148,2020-02-25 10:53:28,34.201.100.14,217.15.20.194,0.0003633499145507813
4149,2020-02-25 10:53:28,192.168.250.3,34.201.100.14,0.0003194808959960937
4150,2020-02-25 10:53:28,34.201.100.14,217.15.20.194,0.0003633499145507813
4151,2020-02-25 10:53:28,192.168.250.3,34.201.100.14,0.0003194808959960937
4152,2020-02-25 10:53:28,34.201.100.14,217.15.20.194,0.0003633499145507813
4153,2020-02-25 10:53:28,192.168.250.3,34.201.100.14,0.0003194808959960937
4154,2020-02-25 10:53:28,34.201.100.14,217.15.20.194,0.0003633499145507813
4155,2020-02-25 10:53:28,192.168.250.3,34.201.100.14,0.0003194808959960937
4156,2020-02-25 10:53:28,34.201.100.14,217.15.20.194,0.0004129409790039063
4157,2020-02-25 10:53:28,192.168.250.3,34.201.100.14,0.0003194808959960937
4158,2020-02-25 10:53:28,34.201.100.14,217.15.20.194,0.0003633499145507813
4159,2020-02-25 10:53:28,192.168.250.3,34.201.100.14,0.0003194808959960937
4160,2020-02-25 10:53:28,34.201.100.14,217.15.20.194,0.0003633499145507813
4161,2020-02-25 10:53:28,192.168.250.3,34.201.100.14,0.0003194808959960937
4162,2020-02-25 10:53:28,34.201.100.14,217.15.20.194,0.0004129409790039063
4163,2020-02-25 10:53:28,192.168.250.3,34.201.100.14,0.0003194808959960937
4164,2020-02-25 10:53:28,34.201.100.14,217.15.20.194,0.0004129409790039063
4165,2020-02-25 10:53:28,192.168.250.3,34.201.100.14,0.0003194808959960937
4166,2020-02-25 10:53:28,34.201.100.14,217.15.20.194,0.0004129409790039063
4167,2020-02-25 10:53:28,192.168.250.3,34.201.100.14,0.0003194808959960937
4168,2020-02-25 10:53:28,34.201.100.14,217.15.20.194,0.0003633499145507813
4169,2020-02-25 10:53:28,192.168.250.3,34.201.100.14,0.0003194808959960937
4170,2020-02-25 10:53:28,34.201.100.14,217.15.20.194,0.0003633499145507813
4171,2020-02-25 10:53:28,192.168.250.3,34.201.100.14,0.0003194808959960937
4172,2020-02-25 10:53:28,34.201.100.14,217.15.20.194,0.0004129409790039063
4173,2020-02-25 10:53:28,192.168.250.3,34.201.100.14,0.0003194808959960937
4174,2020-02-25 10:53:28,34.201.100.14,217.15.20.194,0.0004129409790039063
4175,2020-02-25 10:53:28,192.168.250.3,34.201.100.14,0.0003194808959960937
4176,2020-02-25 10:53:28,34.201.100.14,217.15.20.194,0.0004129409790039063
4177,2020-02-25 10:53:28,192.168.250.3,34.201.100.14,0.0003194808959960937
4178,2020-02-25 10:53:28,34.201.100.14,217.15.20.194,0.0003633499145507813
4179,2020-02-25 10:53:28,192.168.250.3,34.201.100.14,0.0003194808959960937
4180,2020-02-25 10:53:28,34.201.100.14,217.15.20.194,0.0004129409790039063
4181,2020-02-25 10:53:28,192.168.250.3,34.201.100.14,0.0003194808959960937
4182,2020-02-25 10:53:28,34.201.100.14,217.15.20.194,0.0004129409790039063
4183,2020-02-25 10:53:28,192.168.250.3,34.201.100.14,0.0003194808959960937
4184,2020-02-25 10:53:28,34.201.100.14,217.15.20.194,0.0004129409790039063
4185,2020-02-25 10:53:28,192.168.250.3,34.201.100.14,0.0003194808959960937
4186,2020-02-25 10:53:28,34.201.100.14,217.15.20.194,0.0004129409790039063
4187,2020-02-25 10:53:28,192.168.250.3,34.201.100.14,0.0003194808959960937
4188,2020-02-25 10:53:28,34.201.100.14,217.15.20.194,0.0003633499145507813
4189,2020-02-25 10:53:28,192.168.250.3,34.201.100.14,0.0003194808959960937
4190,2020-02-25 10:53:28,192.168.250.27,192.168.250.1,0.0001163482666015625
4191,2020-02-25 10:53:28,34.201.100.14,217.15.20.194,0.0003633499145507813
4192,2020-02-25 10:53:28,192.168.250.3,34.201.100.14,0.0003194808959960937
4193,2020-02-25 10:53:28,34.201.100.14,217.15.20.194,0.0003633499145507813
4194,2020-02-25 10:53:28,192.168.250.3,34.201.100.14,0.0003194808959960937
4195,2020-02-25 10:53:28,192.168.250.1,192.168.250.27,0.0005588531494140625
4196,2020-02-25 10:53:28,34.201.100.14,217.15.20.194,0.0004129409790039063
4197,2020-02-25 10:53:28,192.168.250.3,34.201.100.14,0.0003194808959960937
4198,2020-02-25 10:53:29,34.201.100.14,217.15.20.194,0.0003633499145507813
4199,2020-02-25 10:53:29,192.168.250.3,34.201.100.14,0.0003194808959960937
4200,2020-02-25 10:53:29,34.201.100.14,217.15.20.194,0.0004129409790039063
4201,2020-02-25 10:53:29,34.201.100.14,217.15.20.194,0.0003633499145507813
4202,2020-02-25 10:53:29,192.168.250.3,34.201.100.14,0.0003194808959960937
4203,2020-02-25 10:53:29,192.168.250.3,34.201.100.14,0.0003194808959960937
4204,2020-02-25 10:53:29,34.201.100.14,217.15.20.194,0.0004129409790039063
4205,2020-02-25 10:53:29,192.168.250.3,34.201.100.14,0.0003194808959960937
4206,2020-02-25 10:53:29,34.201.100.14,217.15.20.194,0.0003633499145507813
4207,2020-02-25 10:53:29,192.168.250.3,34.201.100.14,0.0003194808959960937
4208,2020-02-25 10:53:29,34.201.100.14,217.15.20.194,0.0003633499145507813
4209,2020-02-25 10:53:29,192.168.250.3,34.201.100.14,0.0003194808959960937
4210,2020-02-25 10:53:29,34.201.100.14,217.15.20.194,0.0003633499145507813
4211,2020-02-25 10:53:29,192.168.250.3,34.201.100.14,0.0003194808959960937
4212,2020-02-25 10:53:29,34.201.100.14,217.15.20.194,0.0003633499145507813
4213,2020-02-25 10:53:29,192.168.250.3,34.201.100.14,0.0003194808959960937
4214,2020-02-25 10:53:29,34.201.100.14,217.15.20.194,0.0003633499145507813
4215,2020-02-25 10:53:29,192.168.250.3,34.201.100.14,0.0003194808959960937
4216,2020-02-25 10:53:29,34.201.100.14,217.15.20.194,0.0003633499145507813
4217,2020-02-25 10:53:29,192.168.250.3,34.201.100.14,0.0003194808959960937
4218,2020-02-25 10:53:29,34.201.100.14,217.15.20.194,0.0003633499145507813
4219,2020-02-25 10:53:29,192.168.250.3,34.201.100.14,0.0003194808959960937
4220,2020-02-25 10:53:29,34.201.100.14,217.15.20.194,0.000263214111328125
4221,2020-02-25 10:53:29,192.168.250.3,34.201.100.14,0.000164031982421875
4222,2020-02-25 10:53:29,34.201.100.14,217.15.20.194,0.0003633499145507813
4223,2020-02-25 10:53:29,192.168.250.3,34.201.100.14,0.0003194808959960937
4224,2020-02-25 10:53:29,34.201.100.14,217.15.20.194,0.0003633499145507813
4225,2020-02-25 10:53:29,192.168.250.3,34.201.100.14,0.0003194808959960937
4226,2020-02-25 10:53:29,34.201.100.14,217.15.20.194,0.0011758804321289062
4227,2020-02-25 10:53:29,192.168.250.3,34.201.100.14,0.0035648345947265625
4228,2020-02-25 10:53:30,34.201.100.14,217.15.20.194,0.0008602142333984375
4229,2020-02-25 10:53:30,192.168.250.3,34.201.100.14,0.003515243530273437
4230,2020-02-25 10:53:30,192.168.250.60,192.168.250.1,0.0001220703125
4231,2020-02-25 10:53:30,192.168.250.1,192.168.250.60,0.0010128021240234377
4232,2020-02-25 10:53:30,192.168.250.60,192.168.250.1,0.00016021728515625
4233,2020-02-25 10:53:30,192.168.250.1,192.168.250.60,0.00011444091796875
4234,2020-02-25 10:53:30,34.201.100.14,217.15.20.194,0.0002918243408203125
4235,2020-02-25 10:53:30,192.168.250.3,34.201.100.14,0.000263214111328125
4236,2020-02-25 10:53:30,34.201.100.14,217.15.20.194,0.0002918243408203125
4237,2020-02-25 10:53:30,34.201.100.14,217.15.20.194,0.0002918243408203125
4238,2020-02-25 10:53:30,192.168.250.3,34.201.100.14,0.000263214111328125
4239,2020-02-25 10:53:30,192.168.250.3,34.201.100.14,0.000263214111328125
4240,2020-02-25 10:53:30,34.201.100.14,217.15.20.194,0.0002918243408203125
4241,2020-02-25 10:53:30,192.168.250.3,34.201.100.14,0.000263214111328125
4242,2020-02-25 10:53:30,34.201.100.14,217.15.20.194,0.0002918243408203125
4243,2020-02-25 10:53:30,34.201.100.14,217.15.20.194,0.0002918243408203125
4244,2020-02-25 10:53:30,192.168.250.3,34.201.100.14,0.000263214111328125
4245,2020-02-25 10:53:30,192.168.250.3,34.201.100.14,0.000263214111328125
4246,2020-02-25 10:53:30,34.201.100.14,217.15.20.194,0.0002918243408203125
4247,2020-02-25 10:53:30,192.168.250.3,34.201.100.14,0.000263214111328125
4248,2020-02-25 10:53:30,192.168.250.60,192.168.250.1,0.000133514404296875
4249,2020-02-25 10:53:30,192.168.250.60,192.168.250.1,0.000133514404296875
4250,2020-02-25 10:53:30,192.168.250.60,192.168.250.1,0.0001316070556640625
4251,2020-02-25 10:53:30,192.168.250.60,192.168.250.1,0.000133514404296875
4252,2020-02-25 10:53:30,192.168.250.60,192.168.250.1,0.000133514404296875
4253,2020-02-25 10:53:30,192.168.250.1,192.168.250.60,0.000133514404296875
4254,2020-02-25 10:53:30,192.168.250.1,192.168.250.60,0.000133514404296875
4255,2020-02-25 10:53:30,192.168.250.1,192.168.250.60,0.0001316070556640625
4256,2020-02-25 10:53:30,192.168.250.1,192.168.250.60,0.000133514404296875
4257,2020-02-25 10:53:30,192.168.250.1,192.168.250.60,0.000133514404296875
4258,2020-02-25 10:53:30,192.168.250.60,192.168.250.1,0.00012969970703125
4259,2020-02-25 10:53:30,34.201.100.14,217.15.20.194,0.0006303787231445312
4260,2020-02-25 10:53:30,192.168.250.3,34.201.100.14,0.003332138061523437
4261,2020-02-25 10:53:30,192.168.250.1,192.168.250.60,0.0005931854248046875
4262,2020-02-25 10:53:30,192.168.250.60,17.164.1.41,0.0019540786743164067
4263,2020-02-25 10:53:31,17.164.1.41,217.15.20.194,0.005171775817871094
4264,2020-02-25 10:53:31,34.201.100.14,217.15.20.194,0.00092315673828125
4265,2020-02-25 10:53:31,192.168.250.3,34.201.100.14,0.003130912780761719
4266,2020-02-25 10:53:31,34.201.100.14,217.15.20.194,0.0009613037109375
4267,2020-02-25 10:53:31,192.168.250.3,34.201.100.14,0.003025054931640625
4268,2020-02-25 10:53:31,34.201.100.14,217.15.20.194,0.0009613037109375
4269,2020-02-25 10:53:31,34.201.100.14,217.15.20.194,0.001010894775390625
4270,2020-02-25 10:53:31,192.168.250.3,34.201.100.14,0.003025054931640625
4271,2020-02-25 10:53:31,192.168.250.3,34.201.100.14,0.003025054931640625
4272,2020-02-25 10:53:31,34.201.100.14,217.15.20.194,0.0009613037109375
4273,2020-02-25 10:53:31,192.168.250.3,34.201.100.14,0.003025054931640625
4274,2020-02-25 10:53:31,34.201.100.14,217.15.20.194,0.0009613037109375
4275,2020-02-25 10:53:31,192.168.250.3,34.201.100.14,0.003025054931640625
4276,2020-02-25 10:53:31,37.9.113.237,217.15.20.194,0.0001392364501953125
4277,2020-02-25 10:53:31,37.9.113.237,217.15.20.194,0.0001392364501953125
4278,2020-02-25 10:53:31,192.168.250.247,37.9.113.237,0.0003070831298828125
4279,2020-02-25 10:53:31,192.168.250.247,37.9.113.237,0.000232696533203125
4280,2020-02-25 10:53:30,192.168.250.60,17.248.150.108,0.0037689208984375
4281,2020-02-25 10:53:32,34.201.100.14,217.15.20.194,0.0009613037109375
4282,2020-02-25 10:53:32,192.168.250.3,34.201.100.14,0.003025054931640625
4283,2020-02-25 10:53:32,34.201.100.14,217.15.20.194,0.0009613037109375
4284,2020-02-25 10:53:32,34.201.100.14,217.15.20.194,0.0009613037109375
4285,2020-02-25 10:53:32,192.168.250.3,34.201.100.14,0.003025054931640625
4286,2020-02-25 10:53:32,192.168.250.3,34.201.100.14,0.003025054931640625
4287,2020-02-25 10:53:30,17.248.150.108,217.15.20.194,0.0077056884765625
4288,2020-02-25 10:53:32,34.201.100.14,217.15.20.194,0.0009613037109375
4289,2020-02-25 10:53:32,192.168.250.3,34.201.100.14,0.003025054931640625
4290,2020-02-25 10:53:32,34.201.100.14,217.15.20.194,0.0009613037109375
4291,2020-02-25 10:53:32,192.168.250.3,34.201.100.14,0.003025054931640625
4292,2020-02-25 10:53:32,34.201.100.14,217.15.20.194,0.0009613037109375
4293,2020-02-25 10:53:32,192.168.250.3,34.201.100.14,0.003025054931640625
4294,2020-02-25 10:53:32,34.201.100.14,217.15.20.194,0.0009613037109375
4295,2020-02-25 10:53:32,192.168.250.3,34.201.100.14,0.003025054931640625
4296,2020-02-25 10:53:32,34.201.100.14,217.15.20.194,0.0009613037109375
4297,2020-02-25 10:53:32,192.168.250.3,34.201.100.14,0.003025054931640625
4298,2020-02-25 10:53:32,34.201.100.14,217.15.20.194,0.0009613037109375
4299,2020-02-25 10:53:32,192.168.250.3,34.201.100.14,0.003025054931640625
4300,2020-02-25 10:53:32,34.201.100.14,217.15.20.194,0.0009613037109375
4301,2020-02-25 10:53:32,192.168.250.3,34.201.100.14,0.003025054931640625
4302,2020-02-25 10:52:47,77.111.247.41,217.15.20.194,0.008855819702148438
4303,2020-02-25 10:52:44,192.168.250.50,77.111.247.41,0.002742767333984375
4304,2020-02-25 10:53:33,87.250.224.242,217.15.20.194,0.0001392364501953125
4305,2020-02-25 10:53:33,192.168.250.247,87.250.224.242,0.000232696533203125
4306,2020-02-25 10:53:34,87.250.224.242,217.15.20.194,0.0001392364501953125
4307,2020-02-25 10:53:34,192.168.250.247,87.250.224.242,0.0001697540283203125
4308,2020-02-25 10:53:34,87.250.224.232,217.15.20.194,0.0001392364501953125
4309,2020-02-25 10:53:34,87.250.224.232,217.15.20.194,0.0001392364501953125
4310,2020-02-25 10:53:34,192.168.250.247,87.250.224.232,0.0003070831298828125
4311,2020-02-25 10:53:34,192.168.250.247,87.250.224.232,0.000232696533203125
4312,2020-02-25 10:53:26,192.168.250.50,77.111.247.41,0.000194549560546875
4313,2020-02-25 10:51:33,13.94.251.244,217.15.20.194,0.007054328918457031
4314,2020-02-25 10:53:26,192.168.250.50,77.111.247.41,0.000194549560546875
4315,2020-02-25 10:53:17,192.168.250.27,40.97.143.130,0.0010175704956054688
4316,2020-02-25 10:53:37,192.168.250.3,192.168.250.1,0.0001354217529296875
4317,2020-02-25 10:53:37,192.168.250.1,192.168.250.3,0.0003070831298828125
4318,2020-02-25 10:53:37,192.168.250.3,192.168.250.1,0.000118255615234375
4319,2020-02-25 10:53:37,192.168.250.1,192.168.250.3,0.000118255615234375
4320,2020-02-25 10:53:37,192.168.250.3,192.168.250.1,0.000133514404296875
4321,2020-02-25 10:53:37,192.168.250.1,192.168.250.3,0.000133514404296875
4322,2020-02-25 10:53:33,34.201.100.14,217.15.20.194,0.0008745193481445312
4323,2020-02-25 10:53:33,34.201.100.14,217.15.20.194,0.0008745193481445312
4324,2020-02-25 10:53:33,192.168.250.3,34.201.100.14,0.0028696060180664067
4325,2020-02-25 10:53:33,192.168.250.3,34.201.100.14,0.0028696060180664067
4326,2020-02-25 10:53:33,34.201.100.14,217.15.20.194,0.0008745193481445312
4327,2020-02-25 10:53:33,192.168.250.3,34.201.100.14,0.0028696060180664067
4328,2020-02-25 10:53:33,34.201.100.14,217.15.20.194,0.0008745193481445312
4329,2020-02-25 10:53:33,192.168.250.3,34.201.100.14,0.0028696060180664067
4330,2020-02-25 10:53:33,34.201.100.14,217.15.20.194,0.0008745193481445312
4331,2020-02-25 10:53:33,192.168.250.3,34.201.100.14,0.0028696060180664067
4332,2020-02-25 10:52:09,192.168.250.57,40.97.166.34,0.0017547607421875
4333,2020-02-25 10:53:40,192.168.250.62,192.168.250.1,0.00014495849609375
4334,2020-02-25 10:53:40,192.168.250.1,192.168.250.62,0.00014495849609375
4335,2020-02-25 10:52:10,192.168.250.57,13.107.3.254,0.00371551513671875
4336,2020-02-25 10:53:25,192.168.250.3,192.168.0.4,0.00034332275390625
4337,2020-02-25 10:52:10,192.168.250.57,13.107.18.11,0.0037183761596679688
4338,2020-02-25 10:52:11,192.168.250.57,13.107.6.163,0.002734184265136719
4339,2020-02-25 10:51:38,40.74.32.146,217.15.20.194,0.006758689880371094
4340,2020-02-25 10:53:43,192.168.250.3,192.168.250.1,0.0001773834228515625
4341,2020-02-25 10:53:43,192.168.250.1,192.168.250.3,0.0002079010009765625
4342,2020-02-25 10:53:43,192.168.250.3,93.92.192.5,0.002831459045410156
4343,2020-02-25 10:53:43,93.92.192.5,217.15.20.194,0.002410888671875
4344,2020-02-25 10:53:38,34.201.100.14,217.15.20.194,0.0008745193481445312
4345,2020-02-25 10:53:38,192.168.250.3,34.201.100.14,0.0028696060180664067
4346,2020-02-25 10:53:43,34.201.100.14,217.15.20.194,0.0008745193481445312
4347,2020-02-25 10:53:43,192.168.250.3,34.201.100.14,0.0028696060180664067
4348,2020-02-25 10:53:38,34.201.100.14,217.15.20.194,0.0008745193481445312
4349,2020-02-25 10:53:38,192.168.250.3,34.201.100.14,0.0028696060180664067
4350,2020-02-25 10:53:38,34.201.100.14,217.15.20.194,0.0008745193481445312
4351,2020-02-25 10:53:43,34.201.100.14,217.15.20.194,0.0008745193481445312
4352,2020-02-25 10:53:43,192.168.250.3,34.201.100.14,0.0028696060180664067
4353,2020-02-25 10:53:38,192.168.250.3,34.201.100.14,0.0028696060180664067
4354,2020-02-25 10:53:38,34.201.100.14,217.15.20.194,0.0008745193481445312
4355,2020-02-25 10:53:38,192.168.250.3,34.201.100.14,0.0028696060180664067
4356,2020-02-25 10:53:43,34.201.100.14,217.15.20.194,0.0008745193481445312
4357,2020-02-25 10:53:43,192.168.250.3,34.201.100.14,0.0028696060180664067
